day_of_year,hour,consumption
291,21,0.219216748
291,22,0.201912876
291,23,0.18758923
292,0,0.177266718
292,1,0.169718188
292,2,0.166438908
292,3,0.166861708
292,4,0.170460666
292,5,0.180081949
292,6,0.209162353
292,7,0.227683064
292,8,0.236015321
292,9,0.235829702
292,10,0.23235449
292,11,0.23572658
292,12,0.236561868
292,13,0.238242757
292,14,0.234911916
292,15,0.232849476
292,16,0.231962627
292,17,0.235128472
292,18,0.241181734
292,19,0.240418631
292,20,0.233519769
292,21,0.217803976
292,22,0.200582602
292,23,0.185640224
293,0,0.173884316
293,1,0.168821026
293,2,0.165593308
293,3,0.16635641
293,4,0.167851679
293,5,0.177524523
293,6,0.206553366
293,7,0.224764711
293,8,0.233973506
293,9,0.238149947
293,10,0.238005576
293,11,0.240872368
293,12,0.240377382
293,13,0.240171138
293,14,0.235231594
293,15,0.233282588
293,16,0.231075778
293,17,0.234736609
293,18,0.239222416
293,19,0.237634337
293,20,0.229436138
293,21,0.21313255
293,22,0.198035489
293,23,0.185877405
294,0,0.17376057
294,1,0.165912986
294,2,0.161581862
294,3,0.160901257
294,4,0.161365306
294,5,0.163365872
294,6,0.173657448
294,7,0.182371257
294,8,0.195777117
294,9,0.205099346
294,10,0.208017698
294,11,0.205707766
294,12,0.202851286
294,13,0.19893265
294,14,0.192405028
294,15,0.193735301
294,16,0.195725556
294,17,0.199840124
294,18,0.209038606
294,19,0.207213347
294,20,0.2015107
294,21,0.188733884
294,22,0.177297655
294,23,0.165582995
295,0,0.154961429
295,1,0.149691895
295,2,0.144649229
295,3,0.143318956
295,4,0.144597668
295,5,0.146752918
295,6,0.151836833
295,7,0.153899273
295,8,0.164324907
295,9,0.176637674
295,10,0.184392448
295,11,0.187217991
295,12,0.189290743
295,13,0.190951007
295,14,0.187991406
295,15,0.182536252
295,16,0.179597275
295,17,0.185186488
295,18,0.194096228
295,19,0.195395566
295,20,0.191940979
295,21,0.181845335
295,22,0.172471545
295,23,0.161324057
296,0,0.15355897
296,1,0.150310627
296,2,0.148774109
296,3,0.149805329
296,4,0.154507693
296,5,0.166469845
296,6,0.200066992
296,7,0.218567079
296,8,0.229240206
296,9,0.231787319
296,10,0.230457046
296,11,0.230952031
296,12,0.229858938
296,13,0.227115893
296,14,0.223568496
296,15,0.225857804
296,16,0.2260228
296,17,0.230735475
296,18,0.240305197
296,19,0.241449851
296,20,0.233849759
296,21,0.218391772
296,22,0.201046651
296,23,0.187197367
297,0,0.175647703
297,1,0.169738812
297,2,0.165892361
297,3,0.164799268
297,4,0.168614782
297,5,0.178153567
297,6,0.206604927
297,7,0.223640681
297,8,0.229487699
297,9,0.230580792
297,10,0.226713717
297,11,0.226641532
297,12,0.224042857
297,13,0.225888741
297,14,0.227817122
297,15,0.228776157
297,16,0.227549005
297,17,0.230364236
297,18,0.236747488
297,19,0.235809077
297,20,0.230157992
297,21,0.214617506
297,22,0.198262357
297,23,0.183577784
298,0,0.173461516
298,1,0.168614782
298,2,0.165582995
298,3,0.166284225
298,4,0.169254139
298,5,0.179380719
298,6,0.206491493
298,7,0.225826868
298,8,0.234550989
298,9,0.238088074
298,10,0.238180883
298,11,0.24036707
298,12,0.240315509
298,13,0.235840014
298,14,0.232395739
298,15,0.229766128
298,16,0.23066329
298,17,0.233426959
298,18,0.239768962
298,19,0.239882396
298,20,0.234375682
298,21,0.219536426
298,22,0.201809754
298,23,0.187991406
299,0,0.176627362
299,1,0.170563788
299,2,0.16663484
299,3,0.165521122
299,4,0.169656314
299,5,0.179834456
299,6,0.209121104
299,7,0.229209269
299,8,0.236283439
299,9,0.237634337
299,10,0.232931974
299,11,0.236376248
299,12,0.236335
299,13,0.236623741
299,14,0.233829135
299,15,0.233045408
299,16,0.23254011
299,17,0.237654961
299,18,0.242460446
299,19,0.242109832
299,20,0.236613429
299,21,0.221536993
299,22,0.204006253
299,23,0.190332275
300,0,0.17924666
300,1,0.172956218
300,2,0.169099456
300,3,0.170223485
300,4,0.173358394
300,5,0.183381853
300,6,0.212091017
300,7,0.230498294
300,8,0.238242757
300,9,0.239284289
300,10,0.237974639
300,11,0.24097549
300,12,0.241852027
300,13,0.241583909
300,14,0.237685898
300,15,0.236747488
300,16,0.236314375
300,17,0.240026767
300,18,0.244110398
300,19,0.24242951
300,20,0.235716268
300,21,0.220412963
300,22,0.203016281
300,23,0.189661982
301,0,0.177906074
301,1,0.171821876
301,2,0.167232947
301,3,0.165954235
301,4,0.166139854
301,5,0.16921289
301,6,0.179597275
301,7,0.188599826
301,8,0.19883984
301,9,0.205243717
301,10,0.206800859
301,11,0.206408995
301,12,0.206780234
301,13,0.205893385
301,14,0.20408875
301,15,0.202387237
301,16,0.203047218
301,17,0.206811171
301,18,0.211544471
301,19,0.208925172
301,20,0.203325647
301,21,0.191435681
301,22,0.180968798
301,23,0.167934177
302,0,0.157921031
302,1,0.150094071
302,2,0.145618576
302,2,0.141772126
302,3,0.141586506
302,4,0.14300959
302,5,0.145701074
302,6,0.149599085
302,7,0.155755469
302,8,0.162633706
302,9,0.164500214
302,10,0.163520555
302,11,0.165191132
302,12,0.168460099
302,13,0.170883466
302,14,0.172564355
302,15,0.174987722
302,16,0.183567472
302,17,0.192054413
302,18,0.191868793
302,19,0.1907757
302,20,0.185454605
302,21,0.176771732
302,22,0.168563221
302,23,0.158436641
303,0,0.151269662
303,1,0.14849568
303,2,0.145886693
303,3,0.147619143
303,4,0.153445536
303,5,0.165655181
303,6,0.193632179
303,7,0.214421575
303,8,0.223145696
303,9,0.222960076
303,10,0.218886757
303,11,0.218938318
303,12,0.216865566
303,13,0.220980134
303,14,0.220980134
303,15,0.222877579
303,16,0.230694226
303,17,0.238139635
303,18,0.234581926
303,19,0.231168587
303,20,0.222960076
303,21,0.206408995
303,22,0.18889888
303,23,0.17549302
304,0,0.166397659
304,1,0.160612515
304,2,0.157302299
304,3,0.15786947
304,4,0.161066252
304,5,0.172615916
304,6,0.198891401
304,7,0.217453361
304,8,0.226156858
304,9,0.229745504
304,10,0.230869534
304,11,0.229487699
304,12,0.229013338
304,13,0.229693943
304,14,0.226651844
304,15,0.227229327
304,16,0.231859505
304,17,0.236840297
304,18,0.230446733
304,19,0.227652127
304,20,0.219412679
304,21,0.203944379
304,22,0.186073337
304,23,0.171388764
305,0,0.160179403
305,1,0.151960579
305,2,0.148650363
305,3,0.146381679
305,4,0.146835416
305,5,0.146546674
305,6,0.146031064
305,7,0.151878082
305,8,0.160890944
305,9,0.165036449
305,10,0.16335556
305,11,0.161664359
305,12,0.163902107
305,13,0.163407121
305,14,0.161241559
305,15,0.162540896
305,16,0.170398793
305,17,0.177318279
305,18,0.177596708
305,19,0.178452621
305,20,0.175792073
305,21,0.168006362
305,22,0.159436924
305,23,0.14858849
306,0,0.141411199
306,1,0.138389724
306,2,0.136420094
306,3,0.136523216
306,4,0.14188556
306,5,0.154579878
306,6,0.180535685
306,7,0.202510984
306,8,0.211709466
306,9,0.212668501
306,10,0.20642962
306,11,0.206450244
306,12,0.208141445
306,13,0.212493193
306,14,0.214009087
306,15,0.217504922
306,16,0.224156291
306,17,0.227837747
306,18,0.225630936
306,19,0.224125355
306,20,0.216772756
306,21,0.202036622
306,22,0.185959903
306,23,0.17418337
307,0,0.163139004
307,1,0.156673255
307,2,0.154414883
307,3,0.155363605
307,4,0.158694446
307,5,0.168779777
307,6,0.191569739
307,7,0.210874178
307,8,0.222908515
307,9,0.226858088
307,10,0.227260264
307,11,0.231158275
307,12,0.232364803
307,13,0.233880696
307,14,0.230322987
307,15,0.230683914
307,16,0.235922512
307,17,0.235912199
307,18,0.231477953
307,19,0.227951181
307,20,0.219402367
307,21,0.204563111
307,22,0.187651103
307,23,0.176297371
308,0,0.166882333
308,1,0.161499364
308,2,0.157456982
308,3,0.156693879
308,4,0.158312894
308,5,0.161396242
308,6,0.167738245
308,7,0.177565772
308,8,0.190229153
308,9,0.195374941
308,10,0.194653087
308,11,0.195117136
308,12,0.197169264
308,13,0.197179576
308,14,0.193498121
308,15,0.195251195
308,16,0.203830945
308,17,0.208657055
308,18,0.20478998
308,19,0.201881939
308,20,0.196251478
308,21,0.185939278
308,22,0.173729633
308,23,0.161963413
309,0,0.153012424
309,1,0.146691045
309,2,0.141534945
309,3,0.140091237
309,4,0.141194642
309,5,0.143690195
309,6,0.146196059
309,7,0.151238725
309,8,0.161695296
309,9,0.171017525
309,10,0.177937011
309,11,0.181845335
309,12,0.184856497
309,13,0.186176459
309,14,0.183691219
309,15,0.180814115
309,16,0.187671728
309,17,0.192982511
309,18,0.192477213
309,19,0.191260373
309,20,0.185887717
309,21,0.175864259
309,22,0.166944206
309,23,0.15726105
310,0,0.149485651
310,1,0.146020752
310,2,0.143370517
310,3,0.144442985
310,4,0.149000978
310,5,0.162757453
310,6,0.193590931
310,7,0.214658755
310,8,0.224465657
310,9,0.224053169
310,10,0.224857521
310,11,0.224764711
310,12,0.225795931
310,13,0.228404918
310,14,0.227435571
310,15,0.229972372
310,16,0.236458746
310,17,0.240593938
310,18,0.238160259
310,19,0.236541244
310,20,0.228734908
310,21,0.214555633
310,22,0.198788279
310,23,0.184938995
311,0,0.174038999
311,1,0.169749124
311,2,0.166304849
311,3,0.166645152
311,4,0.171667193
311,5,0.180484124
311,6,0.206718361
311,7,0.222877579
311,8,0.2272912
311,9,0.225331882
311,10,0.221134817
311,11,0.220124221
311,12,0.22471315
311,13,0.229508323
311,14,0.228662723
311,15,0.230209553
311,16,0.238902737
311,17,0.243440105
311,18,0.240068016
311,19,0.237665273
311,20,0.230271426
311,21,0.215576541
311,22,0.200747597
311,23,0.186145522
312,0,0.175585829
312,1,0.17136814
312,2,0.166944206
312,3,0.167954801
312,4,0.171481574
312,5,0.182278447
312,6,0.209543904
312,7,0.227641815
312,8,0.234819106
312,9,0.233066032
312,10,0.22780681
312,11,0.233426959
312,12,0.236458746
312,13,0.23624219
312,14,0.23183888
312,15,0.234334433
312,16,0.241171421
312,17,0.243759784
312,18,0.239872084
312,19,0.239119294
312,20,0.232808227
312,21,0.216917127
312,22,0.200654788
312,23,0.186578635
313,0,0.175967381
313,1,0.17118252
313,2,0.168429163
313,3,0.169346948
313,4,0.174069936
313,5,0.184134643
313,6,0.210832929
313,7,0.224702838
313,8,0.231447017
313,9,0.228848342
313,10,0.22307351
313,11,0.221939168
313,12,0.225156575
313,13,0.228786469
313,14,0.227518069
313,15,0.231477953
313,16,0.240222699
313,17,0.243099803
313,18,0.240129889
313,19,0.239469908
313,20,0.232901037
313,21,0.218453645
313,22,0.199747314
313,23,0.185825844
314,0,0.175895195
314,1,0.170182237
314,2,0.166737962
314,3,0.166737962
314,4,0.170027554
314,5,0.178854797
314,6,0.203284399
314,7,0.220021099
314,8,0.22616717
314,9,0.22756963
314,10,0.225094702
314,11,0.227353073
314,12,0.230116743
314,13,0.232581359
314,14,0.229941436
314,15,0.231230461
314,16,0.236262814
314,17,0.236541244
314,18,0.233231027
314,19,0.229931123
314,20,0.222722896
314,21,0.208327064
314,22,0.193673428
314,23,0.181793774
315,0,0.169553192
315,1,0.164098039
315,2,0.159818476
315,3,0.157477606
315,4,0.157900406
315,5,0.157188865
315,6,0.158354143
315,7,0.166779211
315,8,0.17985508
315,9,0.189527924
315,10,0.194024043
315,11,0.194250911
315,12,0.194622151
315,13,0.197437381
315,14,0.19541619
315,15,0.195539936
315,16,0.200830095
315,17,0.201294144
315,18,0.198097362
315,19,0.194890268
315,20,0.189631046
315,21,0.181412222
315,22,0.172079681
315,23,0.161829355
316,0,0.151805896
316,1,0.146165123
316,2,0.142432106
316,3,0.141493696
316,4,0.142586789
316,5,0.144711103
316,6,0.149093788
316,7,0.153919897
316,8,0.165160195
316,9,0.174729917
316,10,0.178772299
316,11,0.182247511
316,12,0.183660282
316,13,0.186568322
316,14,0.184464634
316,15,0.184578068
316,16,0.192219408
316,17,0.196003985
316,18,0.196756776
316,19,0.195467751
316,20,0.191239749
316,21,0.182453755
316,22,0.174389614
316,23,0.163994917
317,0,0.155167673
317,1,0.15168215
317,2,0.150599369
317,3,0.15065093
317,4,0.156353576
317,5,0.169872871
317,6,0.203583452
317,7,0.222991013
317,8,0.235138784
317,9,0.237397156
317,10,0.232426676
317,11,0.231096402
317,12,0.233911633
317,13,0.234829418
317,14,0.232406051
317,15,0.236530931
317,16,0.244058837
317,17,0.245708789
317,18,0.241429226
317,19,0.239903021
317,20,0.233499145
317,21,0.217463674
317,22,0.200448544
317,23,0.187063308
318,0,0.175833322
318,1,0.171749691
318,2,0.168264167
318,3,0.166851396
318,4,0.168965397
318,5,0.180288193
318,6,0.208409562
318,7,0.227002459
318,8,0.236685614
318,9,0.235654394
318,10,0.232880413
318,11,0.235561585
318,12,0.236623741
318,13,0.239717401
318,14,0.237541527
318,15,0.240078328
318,16,0.245626292
318,17,0.245770663
318,18,0.243378232
318,19,0.2419139
318,20,0.233891008
318,21,0.217711166
318,22,0.201294144
318,23,0.187743913
319,0,0.178132943
319,1,0.172368423
319,2,0.169697563
319,3,0.170182237
319,4,0.174100873
319,5,0.184835873
319,6,0.212256013
319,7,0.229900187
319,8,0.239170855
319,9,0.242439822
319,10,0.241841714
319,11,0.244852877
319,12,0.246440956
319,13,0.24561598
319,14,0.243347296
319,15,0.24430633
319,16,0.24894682
319,17,0.250019289
319,18,0.245564419
319,19,0.243966028
319,20,0.238748054
319,21,0.222774457
319,22,0.206635864
319,23,0.193456872
320,0,0.18168034
320,1,0.175523956
320,2,0.172419984
320,3,0.173172775
320,4,0.177132659
320,5,0.18801203
320,6,0.216422141
320,7,0.232571047
320,8,0.241057987
320,9,0.242058271
320,10,0.239748338
320,11,0.239542094
320,12,0.240398006
320,13,0.244595072
320,14,0.240892992
320,15,0.244192896
320,16,0.250803016
320,17,0.250947387
320,18,0.247451551
320,19,0.244832252
320,20,0.238077761
320,21,0.224218165
320,22,0.209059231
320,23,0.195715244
321,0,0.183289043
321,1,0.178607304
321,2,0.175688951
321,3,0.175874571
321,4,0.178896046
321,5,0.188867943
321,6,0.215349673
321,7,0.233983818
321,8,0.244811628
321,9,0.24955524
321,10,0.250359592
321,11,0.254401974
321,12,0.255969428
321,13,0.256051926
321,14,0.252391095
321,15,0.250421465
321,16,0.255371321
321,17,0.253700744
321,18,0.248472459
321,19,0.245306614
321,20,0.237489966
321,21,0.223578808
321,22,0.208089884
321,23,0.195168697
322,0,0.182567189
322,1,0.175420834
322,2,0.170656598
322,3,0.170326607
322,4,0.170873154
322,5,0.17460617
322,6,0.183866526
322,7,0.194024043
322,8,0.209100479
322,9,0.220608895
322,10,0.22635279
322,11,0.228569913
322,12,0.22822961
322,13,0.226796215
322,14,0.221279188
322,15,0.221237939
322,16,0.226033112
322,17,0.224125355
322,18,0.219969538
322,19,0.216587137
322,20,0.209801709
322,21,0.199314202
322,22,0.187733601
322,23,0.174657731
323,0,0.164005229
323,1,0.157900406
323,2,0.15355897
323,3,0.152651497
323,4,0.152507126
323,5,0.155477039
323,6,0.158725382
323,7,0.163417433
323,8,0.172811848
323,9,0.182804369
323,10,0.191755359
323,11,0.1967774
323,12,0.201294144
323,13,0.202232554
323,14,0.198396416
323,15,0.198344855
323,16,0.203098779
323,17,0.205274653
323,18,0.205284965
323,19,0.204140311
323,20,0.198674845
323,21,0.189032938
323,22,0.180216007
323,23,0.170305983
324,0,0.162283091
324,1,0.158539763
324,2,0.15655982
324,3,0.156714503
324,4,0.163066819
324,5,0.1753074
324,6,0.208141445
324,7,0.230529231
324,8,0.243636037
324,9,0.24767842
324,10,0.248245591
324,11,0.253030451
324,12,0.253432627
324,13,0.254845399
324,14,0.250957699
324,15,0.250854577
324,16,0.255546628
324,17,0.25316451
324,18,0.249318059
324,19,0.246729697
324,20,0.240624875
324,21,0.225734058
324,22,0.209440782
324,23,0.195179009
325,0,0.184392448
325,1,0.178452621
325,2,0.175833322
325,3,0.176039566
325,4,0.178638241
325,5,0.189620734
325,6,0.219608611
325,7,0.23821182
325,8,0.249060254
325,9,0.253020139
325,10,0.251236129
325,11,0.256412853
325,12,0.259558074
325,13,0.259052776
325,14,0.254845399
325,15,0.254783525
325,16,0.260630543
325,17,0.258609352
325,18,0.255433194
325,19,0.253783242
325,20,0.247987786
325,21,0.231436705
325,22,0.215514668
325,23,0.201809754
326,0,0.191280998
326,1,0.185330858
326,2,0.182897179
326,3,0.182680623
326,4,0.186898313
326,5,0.197777684
326,6,0.226270292
326,7,0.24707
326,8,0.258722786
326,9,0.262063939
326,10,0.257578132
326,11,0.258784659
326,12,0.257784376
326,13,0.259877752
326,14,0.257279078
326,15,0.257825624
326,16,0.263538583
326,17,0.262992037
326,18,0.257980307
326,19,0.257062522
326,20,0.251318626
326,21,0.234025067
326,22,0.216999625
326,23,0.203810321
327,0,0.190858198
327,1,0.184299638
327,2,0.1808863
327,3,0.179741646
327,4,0.184062458
327,5,0.19438497
327,6,0.221877295
327,7,0.240480504
327,8,0.251411436
327,9,0.254422598
327,10,0.253370754
327,11,0.254876335
327,12,0.255752872
327,13,0.256907839
327,14,0.251566119
327,15,0.251586743
327,16,0.256742843
327,17,0.255752872
327,18,0.250576148
327,19,0.249627425
327,20,0.242264515
327,21,0.226497161
327,22,0.209626402
327,23,0.195766805
328,0,0.185588663
328,1,0.180814115
328,2,0.17779264
328,3,0.17769983
328,4,0.181783462
328,5,0.192291593
328,6,0.218835196
328,7,0.237964327
328,8,0.247121561
328,9,0.247626859
328,10,0.246956566
328,11,0.248771513
328,12,0.250215221
328,13,0.25110207
328,14,0.247791854
328,15,0.250658645
328,16,0.256969712
328,17,0.256320043
328,18,0.251792987
328,19,0.24922525
328,20,0.241738592
328,21,0.227394322
328,22,0.21276131
328,23,0.197272386
329,0,0.187527357
329,1,0.181463783
329,2,0.176699547
329,3,0.175369273
329,4,0.176039566
329,5,0.180246944
329,6,0.190425085
329,7,0.200830095
329,8,0.216092151
329,9,0.226012487
329,10,0.22850804
329,11,0.230549855
329,12,0.230622041
329,13,0.229054586
329,14,0.225012204
329,15,0.226497161
329,16,0.231539827
329,17,0.230683914
329,18,0.227528381
329,19,0.222691959
329,20,0.215958092
329,21,0.204212497
329,22,0.194168414
329,23,0.182814682
330,0,0.172017808
330,1,0.16611923
330,2,0.162633706
330,3,0.159952534
330,4,0.161251871
330,5,0.163169941
330,6,0.167449504
330,7,0.172430296
330,8,0.184598692
330,9,0.194879956
330,10,0.200644475
330,11,0.204026877
330,12,0.206470868
330,13,0.207656771
330,14,0.205965571
330,15,0.205522146
330,16,0.212462257
330,17,0.213761594
330,18,0.214050335
330,19,0.215091868
330,20,0.209564528
330,21,0.201077588
330,22,0.193394999
330,23,0.18388715
331,0,0.17563739
331,1,0.171399076
331,2,0.169615066
331,3,0.170140988
331,4,0.174595858
331,5,0.190404461
331,6,0.223393189
331,7,0.245657228
331,8,0.259238396
331,9,0.264466681
331,10,0.262146436
331,11,0.263940759
331,12,0.264291374
331,13,0.263920135
331,14,0.259877752
331,15,0.262362992
331,16,0.268931864
331,17,0.267116917
331,18,0.262981724
331,19,0.261001782
331,20,0.254071984
331,21,0.238191196
331,22,0.221062631
331,23,0.206738986
332,0,0.195168697
332,1,0.190095095
332,2,0.187991406
332,3,0.188651387
332,4,0.192446276
332,5,0.201861315
332,6,0.231096402
332,7,0.252875768
332,8,0.265466965
332,9,0.27214927
332,10,0.273067056
332,11,0.276315399
332,12,0.276078218
332,13,0.275201681
332,14,0.269581532
332,15,0.270612752
332,16,0.274974813
332,17,0.273293924
332,18,0.269540284
332,19,0.266725053
332,20,0.259619947
332,21,0.24303793
332,22,0.226218731
332,23,0.212720062
333,0,0.201624134
333,1,0.195787429
333,2,0.192353467
333,3,0.192477213
333,4,0.196612405
333,5,0.206965854
333,6,0.235613146
333,7,0.25607255
333,8,0.267663463
333,9,0.272200831
333,10,0.27154085
333,11,0.272015212
333,12,0.269540284
333,13,0.269715591
333,14,0.267354097
333,15,0.268271883
333,16,0.272881436
333,17,0.271221172
333,18,0.266632243
333,19,0.264250125
333,20,0.257516258
333,21,0.241057987
333,22,0.224671901
333,23,0.210997924
334,0,0.200015431
334,1,0.193498121
334,2,0.18913606
334,3,0.189455738
334,4,0.192807203
334,5,0.204418741
334,6,0.233777574
334,7,0.254443223
334,8,0.265776331
334,9,0.267446907
334,10,0.264641989
334,11,0.268148137
334,12,0.267312848
334,13,0.268230634
334,14,0.264971979
334,15,0.266126945
334,16,0.269210293
334,17,0.268385317
334,18,0.266261004
334,19,0.264848233
334,20,0.257629693
334,21,0.241532348
334,22,0.225249385
334,23,0.211317602
335,0,0.200458856
335,1,0.194127165
335,2,0.192116286
335,3,0.1911985
335,4,0.195003702
335,5,0.205779951
335,6,0.234355057
335,7,0.25635098
335,8,0.269138108
335,9,0.272798939
335,10,0.27036526
335,11,0.271953338
335,12,0.272912373
335,13,0.272561758
335,14,0.267807834
335,15,0.268581249
335,16,0.273025807
335,17,0.271004616
335,18,0.266941609
335,19,0.262744544
335,20,0.255278511
335,21,0.239284289
335,22,0.223785052
335,23,0.211235105
336,0,0.20118071
336,1,0.194869643
336,2,0.191641925
336,3,0.190569456
336,4,0.1916213
336,5,0.194601526
336,6,0.20408875
336,7,0.212936618
336,8,0.227590254
336,9,0.239861772
336,10,0.245832536
336,11,0.248503396
336,12,0.246997814
336,13,0.245894409
336,14,0.240738309
336,15,0.237964327
336,16,0.242481071
336,17,0.24078987
336,18,0.237438405
336,19,0.233416647
336,20,0.226094985
336,21,0.215380609
336,22,0.203676262
336,23,0.192198784
337,0,0.181865959
337,1,0.175441459
337,2,0.170295671
337,3,0.168233231
337,4,0.16921289
337,5,0.171079398
337,6,0.176029254
337,7,0.181845335
337,8,0.192209096
337,9,0.205315902
337,10,0.212792247
337,11,0.216690259
337,12,0.219062065
337,13,0.220371714
337,14,0.215958092
337,15,0.211998208
337,16,0.217968971
337,17,0.220134533
337,18,0.220186094
337,19,0.219701421
337,20,0.21500937
337,21,0.206718361
337,22,0.198736718
337,23,0.187640791
338,0,0.179050729
338,1,0.175049595
338,2,0.173110901
338,3,0.173904941
338,4,0.179679773
338,5,0.193817799
338,6,0.227703688
338,7,0.249833669
338,8,0.263600456
338,9,0.269045298
338,10,0.2676944
338,11,0.268643122
338,12,0.266766302
338,13,0.267952205
338,14,0.264796672
338,15,0.26520916
338,16,0.26947841
338,17,0.268405942
338,18,0.265126662
338,19,0.263363276
338,20,0.257433761
338,21,0.24097549
338,22,0.223650994
338,23,0.208244567
339,0,0.198551099
339,1,0.193312501
339,2,0.189218558
339,3,0.190321963
339,4,0.195498688
339,5,0.206512117
339,6,0.234891292
339,7,0.256103487
339,8,0.266931297
339,9,0.270839621
339,10,0.267725336
339,11,0.26924123
339,12,0.267756273
339,13,0.2689628
339,14,0.264569803
339,15,0.265931014
339,16,0.271313982
339,17,0.270396196
339,18,0.267405658
339,19,0.265714457
339,20,0.25977463
339,21,0.244966311
339,22,0.228033679
339,23,0.214143145
340,0,0.202954408
340,1,0.198447977
340,2,0.19560181
340,3,0.195962737
340,4,0.200603227
340,5,0.210286382
340,6,0.23994427
340,7,0.259032152
340,8,0.269963084
340,9,0.275294491
340,10,0.275727604
340,11,0.277037253
340,12,0.277924102
340,13,0.276377272
340,14,0.271252109
340,15,0.270870557
340,16,0.275315116
340,17,0.272231768
340,18,0.267776897
340,19,0.266951921
340,20,0.258939342
340,21,0.244223833
340,22,0.228714284
340,23,0.213720345
341,0,0.202861598
341,1,0.19654022
341,2,0.193374374
341,3,0.194354033
341,4,0.19850985
341,5,0.208193006
341,6,0.237139351
341,7,0.258361859
341,8,0.269406225
341,9,0.275170745
341,10,0.276593828
341,11,0.279522493
341,12,0.278924386
341,13,0.2775838
341,14,0.2728505
341,15,0.272510197
341,16,0.276150404
341,17,0.273407359
341,18,0.269983708
341,19,0.26844719
341,20,0.260403674
341,21,0.244739443
341,22,0.228013054
341,23,0.213534725
342,0,0.202139744
342,1,0.197179576
342,2,0.193900297
342,3,0.194137477
342,4,0.19738582
342,5,0.207398966
342,6,0.236427809
342,7,0.257000648
342,8,0.266890048
342,9,0.272809251
342,10,0.272252392
342,11,0.274840754
342,12,0.272200831
342,13,0.271334606
342,14,0.266735365
342,15,0.267869707
342,16,0.271798655
342,17,0.268931864
342,18,0.264497618
342,19,0.262239246
342,20,0.253752305
342,21,0.238583059
342,22,0.223826301
342,23,0.210987612
343,0,0.198881089
343,1,0.191239749
343,2,0.187785162
343,3,0.187104557
343,4,0.188331709
343,5,0.191652237
343,6,0.200293861
343,7,0.21003889
343,8,0.224826584
343,9,0.236860922
343,10,0.241150797
343,11,0.242872934
343,12,0.24303793
343,13,0.241161109
343,14,0.234220999
343,15,0.234808794
343,16,0.239129606
343,17,0.235912199
343,18,0.232766978
343,19,0.229281455
343,20,0.222506339
343,21,0.211111358
343,22,0.200448544
343,23,0.187290176
344,0,0.176256122
344,1,0.169109768
344,2,0.164510527
344,3,0.16260277
344,4,0.164489902
344,5,0.167232947
344,6,0.174173058
344,7,0.179597275
344,8,0.190703515
344,9,0.204429053
344,10,0.212689125
344,11,0.214988746
344,12,0.215772473
344,13,0.215607478
344,14,0.213338794
344,15,0.212637564
344,16,0.216772756
344,17,0.217288366
344,18,0.217185244
344,19,0.215793097
344,20,0.210142012
344,21,0.199778251
344,22,0.191342871
344,23,0.180164446
345,0,0.1693057
345,1,0.165799552
345,2,0.163829921
345,3,0.164087726
345,4,0.169511944
345,5,0.183000301
345,6,0.216783068
345,7,0.238418064
345,8,0.251225816
345,9,0.255443506
345,10,0.253484188
345,11,0.255165077
345,12,0.253504813
345,13,0.254587594
345,14,0.25274171
345,15,0.255216638
345,16,0.260331489
345,17,0.258671225
345,18,0.254566969
345,19,0.253082012
345,20,0.246162526
345,21,0.231725446
345,22,0.2157106
345,23,0.201686008
346,0,0.189610421
346,1,0.182845618
346,2,0.179267285
346,3,0.17849387
346,4,0.182577501
346,5,0.193250628
346,6,0.2225579
346,7,0.244131023
346,8,0.254814462
346,9,0.258557791
346,10,0.256691282
346,11,0.26038305
346,12,0.261362709
346,13,0.260929597
346,14,0.257743127
346,15,0.259527137
346,16,0.264033569
346,17,0.260331489
346,18,0.256505663
346,19,0.25489696
346,20,0.247760917
346,21,0.231395456
346,22,0.215844658
346,23,0.201046651
347,0,0.18965167
347,1,0.182629062
347,2,0.179370407
347,3,0.17952509
347,4,0.183319979
347,5,0.194003419
347,6,0.223228193
347,7,0.244120711
347,8,0.253360442
347,9,0.258330922
347,10,0.257805
347,11,0.260011811
347,12,0.261177089
347,13,0.260888348
347,14,0.257640005
347,15,0.258000932
347,16,0.262383617
347,17,0.259661196
347,18,0.255804433
347,19,0.25522695
347,20,0.247286556
347,21,0.231282022
347,22,0.215865283
347,23,0.202263491
348,0,0.189703231
348,1,0.184361512
348,2,0.181216291
348,3,0.180618183
348,4,0.184433697
348,5,0.195240883
348,6,0.223888174
348,7,0.246781258
348,8,0.257227517
348,9,0.261723636
348,10,0.261342085
348,11,0.265714457
348,12,0.266003199
348,13,0.265776331
348,14,0.261733948
348,15,0.260599606
348,16,0.26483792
348,17,0.262806417
348,18,0.259403391
348,19,0.256175672
348,20,0.248276527
348,21,0.232509173
348,22,0.217123371
348,23,0.202737852
349,0,0.192085349
349,1,0.184743063
349,2,0.181463783
349,3,0.181082232
349,4,0.185093678
349,5,0.196437098
349,6,0.225981551
349,7,0.247905288
349,8,0.256557224
349,9,0.261342085
349,10,0.259403391
349,11,0.262290807
349,12,0.262280495
349,13,0.260640855
349,14,0.255701311
349,15,0.256505663
349,16,0.261300836
349,17,0.258547478
349,18,0.254329789
349,19,0.25213329
349,20,0.245275677
349,21,0.231003592
349,22,0.214112209
349,23,0.200283548
350,0,0.187857347
350,1,0.180442876
350,2,0.176740796
